project_id,master_project_en,area_name_en,developer,project_status,project_type_en,percent_completed,no_of_units,no_of_buildings,no_of_villas,no_of_lands,total_assets,project_start_date,project_end_date,start_year,end_year,planned_duration_days,is_ready,is_offplan,is_delivered,is_overdue,is_zombie,months_overdue,progress_band,cohort_median_completion,vs_cohort_pts
550281872,Arjan,Al Barshaa South Third,Liwan,Active,Standard,71.0,187,1,0,0,188,2023-08-29,2025-09-30,2023.0,2025.0,763.0,False,True,False,True,False,10.1,>70% built,48.0,23.0
611255565,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Active,Standard,3.0,145,1,0,0,146,2024-05-14,2026-12-31,2024.0,2026.0,961.0,False,True,False,False,False,,<30% built,8.0,-5.0
494,Motor City,Al Hebiah First,Union Properties PJSC,Finished,Standard,100.0,37,1,0,0,38,2008-03-13,2009-10-24,2008.0,2009.0,590.0,True,False,True,False,False,,>70% built,100.0,0.0
1461,DownTown Dubai,Burj Khalifa,Emaar Properties,Finished,Standard,100.0,456,3,0,0,459,2004-10-01,2008-08-01,2004.0,2008.0,1400.0,True,False,True,False,False,,>70% built,100.0,0.0
29570674,Business Bay,Business Bay,Business Bay,Finished,Standard,100.0,428,1,0,0,429,2016-05-01,2019-03-15,2016.0,2019.0,1048.0,True,False,True,False,False,,>70% built,100.0,0.0
806,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Finished,Standard,100.0,154,1,0,0,155,2010-06-06,2017-04-19,2010.0,2017.0,2509.0,True,False,True,False,False,,>70% built,100.0,0.0
190242883,LA MER,Jumeirah First,Meraas,Finished,Standard,100.0,429,5,0,0,434,2019-03-15,2021-09-30,2019.0,2021.0,930.0,True,False,True,False,False,,>70% built,100.0,0.0
753704103,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Pending,Standard,0.0,0,0,0,0,0,2025-07-01,2027-03-31,2025.0,2027.0,638.0,False,True,False,False,False,,<30% built,0.0,0.0
34148216,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Finished,Standard,100.0,169,1,0,0,170,2016-12-15,2020-02-16,2016.0,2020.0,1158.0,True,False,True,False,False,,>70% built,100.0,0.0
4444959,The Greens,Al Thanyah Third,Emaar Properties,Finished,Standard,100.0,233,2,0,0,235,2012-05-16,2015-01-04,2012.0,2015.0,963.0,True,False,True,False,False,,>70% built,100.0,0.0
148398435,Meydan One Community,Al Merkadh,Meydan Group,Finished,Standard,100.0,228,1,0,0,229,2017-12-01,2022-09-30,2017.0,2022.0,1764.0,True,False,True,False,False,,>70% built,100.0,0.0
533984907,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Active,Standard,23.0,232,1,0,0,233,2023-10-01,2026-12-15,2023.0,2026.0,1171.0,False,True,False,False,False,,<30% built,48.0,-25.0
1130,Jumeirah Lakes Towers,Al Thanyah Fifth,DMCC (Dubai Multi Commodities Centre),Finished,Standard,100.0,312,1,0,0,313,2007-05-26,2011-07-20,2007.0,2011.0,1516.0,True,False,True,False,False,,>70% built,100.0,0.0
299,Dubai South Residential District,Madinat Al Mataar,Dubai World Trade Centre,Finished,Standard,100.0,261,1,0,0,262,2010-04-01,2016-01-31,2010.0,2016.0,2131.0,True,False,True,False,False,,>70% built,100.0,0.0
791341271,Palm Jumeirah,Palm Jumeirah,Nakheel,Not Started,Standard,0.0,625,2,0,0,627,2025-12-31,2029-12-31,2025.0,2029.0,1461.0,False,True,False,False,False,,<30% built,0.0,0.0
624935916,,Wadi Al Safa 5,Dubai Properties,Active,Standard,1.0,0,0,599,326,925,2024-07-16,2028-09-30,2024.0,2028.0,1537.0,False,True,False,False,False,,<30% built,8.0,-7.0
426965768,Dubai Harbour,Marsa Dubai,Emaar Development,Active,Standard,43.0,252,1,0,0,253,2022-11-23,2026-12-31,2022.0,2026.0,1499.0,False,True,False,False,False,,30-70% built,100.0,-57.0
1207,Liwan1,Wadi Al Safa 2,Remraam,Finished,Standard,100.0,95,1,0,0,96,2009-03-19,2020-04-02,2009.0,2020.0,4032.0,True,False,True,False,False,,>70% built,100.0,0.0
769609649,Dubai World Central,Madinat Al Mataar,Dubai Aviation City Corporation,Not Started,Standard,0.0,0,0,142,38,180,2026-01-10,2028-05-31,2026.0,2028.0,872.0,False,True,False,False,False,,<30% built,0.0,0.0
835,Jumeirah Village Triangle,Al Barsha South Fifth,Jumeirah Village,Active,Standard,12.0,495,2,0,0,497,2009-06-01,2017-12-31,2009.0,2017.0,3135.0,False,True,False,True,True,103.1,<30% built,100.0,-88.0
490,Business Bay,Business Bay,Business Bay,Finished,Standard,100.0,188,1,0,0,189,2007-09-01,2015-10-27,2007.0,2015.0,2978.0,True,False,True,False,False,,>70% built,100.0,0.0
384141062,DAMAC Lagoons,Al Hebiah Fifth,Wahat Al Jazeera Real Estate,Active,Standard,91.0,0,0,0,95,95,2022-01-27,2025-07-29,2022.0,2025.0,1279.0,False,True,False,True,False,12.2,>70% built,100.0,-9.0
782991544,Majan,Wadi Al Safa 3,Liwan,Pending,Standard,0.0,0,0,0,0,0,2025-09-30,2027-09-30,2025.0,2027.0,730.0,False,True,False,False,False,,<30% built,0.0,0.0
1175,Business Bay,Business Bay,Dubai Properties,Finished,Standard,100.0,292,1,0,0,293,2007-02-18,2010-05-30,2007.0,2010.0,1197.0,True,False,True,False,False,,>70% built,100.0,0.0
558,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Active,Standard,70.0,734,2,0,0,736,2025-02-01,2026-06-30,2025.0,2026.0,514.0,False,True,False,True,False,1.1,30-70% built,0.0,70.0
376571580,DAMAC HILLS 2,Madinat Hind 4,Dubailand Residences,Finished,Standard,100.0,0,0,0,95,95,2021-11-22,2024-12-29,2021.0,2024.0,1133.0,True,False,True,False,False,,>70% built,100.0,0.0
606439277,Business Bay,Business Bay,Business Bay,Active,Standard,21.0,352,1,0,0,353,2024-09-01,2027-08-31,2024.0,2027.0,1094.0,False,True,False,False,False,,<30% built,8.0,13.0
1182,Liwan1,Wadi Al Safa 2,Remraam,Finished,Standard,100.0,126,1,0,0,127,2009-03-19,2017-01-10,2009.0,2017.0,2854.0,True,False,True,False,False,,>70% built,100.0,0.0
595,International City Phase 1,Al Warsan First,International City,Finished,Standard,100.0,168,1,0,0,169,2014-05-02,2017-12-31,2014.0,2017.0,1339.0,True,False,True,False,False,,>70% built,100.0,0.0
257869156,LA MER,Jumeirah First,Meraas,Finished,Standard,100.0,0,0,113,39,152,2019-07-24,2021-08-14,2019.0,2021.0,752.0,True,False,True,False,False,,>70% built,100.0,0.0
503832409,Palm Jumeirah,Palm Jumeirah,Nakheel,Active,Standard,15.0,20,1,0,0,21,2023-10-31,,2023.0,,,False,True,False,False,False,,<30% built,48.0,-33.0
27149064,International City Phase 3,Warsan Fourth,International City,Finished,Standard,100.0,85,1,0,0,86,2014-12-15,2017-09-04,2014.0,2017.0,994.0,True,False,True,False,False,,>70% built,100.0,0.0
155846917,Dubai Harbour,Marsa Dubai,Emaar Development,Finished,Standard,100.0,466,3,0,0,469,2018-03-19,2022-01-06,2018.0,2022.0,1389.0,True,False,True,False,False,,>70% built,100.0,0.0
1250,Silicon Oasis,Nadd Hessa,Dubai Integrated Economic Zones,Finished,Standard,100.0,128,1,0,0,129,2007-12-27,2009-10-21,2007.0,2009.0,664.0,True,False,True,False,False,,>70% built,100.0,0.0
12004618,Dubai Marina,Marsa Dubai,Emaar Properties,Finished,Standard,100.0,415,1,0,0,416,2014-05-01,2018-04-02,2014.0,2018.0,1432.0,True,False,True,False,False,,>70% built,100.0,0.0
672517719,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Active,Standard,80.0,252,1,0,0,253,2024-09-01,2026-06-30,2024.0,2026.0,667.0,False,True,False,True,False,1.1,>70% built,8.0,72.0
805186348,Palm Deira,Palm Deira,Nakheel,Pending,Standard,0.0,0,0,0,0,0,2025-08-20,2028-08-01,2025.0,2028.0,1077.0,False,True,False,False,False,,<30% built,0.0,0.0
573865065,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Pending,Standard,0.0,0,0,0,0,0,2024-03-01,,2024.0,,,False,True,False,False,False,,<30% built,8.0,-8.0
394874603,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,Active,Standard,81.0,173,5,0,0,178,2022-01-05,2024-12-31,2022.0,2024.0,1091.0,False,True,False,True,False,19.1,>70% built,100.0,-19.0
536775740,Dubai Hills Estate,Hadaeq Sheikh Mohammed Bin Rashid,Dubai Hills Estate,Active,Standard,33.0,854,7,0,0,861,2024-01-09,2028-10-31,2024.0,2028.0,1757.0,False,True,False,False,False,,30-70% built,8.0,25.0
8950530,Jumeirah Village Circle,Al Barsha South Fourth,Nakheel,Finished,Standard,100.0,0,0,0,0,0,2013-08-01,2015-03-11,2013.0,2015.0,587.0,True,False,True,False,False,,>70% built,100.0,0.0
652500814,Dubai Health Care City Phase 2,Al Jadaf,Dubai Healthcare City,Active,Standard,30.0,332,1,0,0,333,2024-10-01,2025-12-31,2024.0,2025.0,456.0,False,True,False,True,False,7.1,<30% built,8.0,22.0
976,Jumeirah Lakes Towers,Al Thanyah Fifth,DMCC (Dubai Multi Commodities Centre),Finished,Standard,100.0,484,1,0,0,485,2008-12-30,2012-01-22,2008.0,2012.0,1118.0,True,False,True,False,False,,>70% built,100.0,0.0
390527306,DAMAC Lagoons,Al Hebiah Fifth,Wahat Al Jazeera Real Estate,Active,Standard,65.0,0,0,0,451,451,2022-02-28,2025-07-29,2022.0,2025.0,1247.0,False,True,False,True,False,12.2,30-70% built,100.0,-35.0
92669322,Meydan Racecourse Community,Nad Al Shiba First,Meydan Group,Finished,Standard,100.0,0,0,0,0,0,2016-05-17,2019-09-16,2016.0,2019.0,1217.0,True,False,True,False,False,,>70% built,100.0,0.0
41,Business Bay,Business Bay,Dubai Properties,Finished,Standard,100.0,176,1,0,0,177,2008-02-12,2012-02-09,2008.0,2012.0,1458.0,True,False,True,False,False,,>70% built,100.0,0.0
767,International City Phase 1,Al Warsan First,Nakheel,Finished,Standard,100.0,141,1,0,0,142,2008-05-01,2010-01-27,2008.0,2010.0,636.0,True,False,True,False,False,,>70% built,100.0,0.0
353578670,Mohammed Bin Rashid AL Maktoum City -District -1 Community,Al Merkadh,Meydan Group,Finished,Standard,100.0,31,1,0,0,32,2021-06-01,2023-01-30,2021.0,2023.0,608.0,True,False,True,False,False,,>70% built,100.0,0.0
618474655,Al Furjan,Jabal Ali First,Nakheel,Pending,Standard,0.0,0,0,0,0,0,2024-08-01,,2024.0,,,False,True,False,False,False,,<30% built,8.0,-8.0
665304996,Dubai Science Park,Al Barshaa South Second,DHAM (Dubai Holding Asset Management),Active,Standard,26.0,571,1,0,0,572,2024-11-01,2027-03-31,2024.0,2027.0,880.0,False,True,False,False,False,,<30% built,8.0,18.0
695,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,0,0,18,0,18,2010-02-02,2013-09-25,2010.0,2013.0,1331.0,True,False,True,False,False,,>70% built,100.0,0.0
12626401,Al Furjan,Jabal Ali First,Al Furjan,Finished,Standard,100.0,99,1,0,0,100,2014-06-02,2016-11-30,2014.0,2016.0,912.0,True,False,True,False,False,,>70% built,100.0,0.0
708924037,,Al Yelayiss 1,DAMAC Elite Investment,Active,Standard,1.0,0,0,0,399,399,2025-04-21,2028-12-31,2025.0,2028.0,1350.0,False,True,False,False,False,,<30% built,0.0,1.0
673227100,Palm Jabal Ali,Palm Jabal Ali,Nakheel,Not Started,Standard,0.0,0,0,0,109,109,2025-01-14,2028-01-17,2025.0,2028.0,1098.0,False,True,False,False,False,,<30% built,0.0,0.0
40,Dubai Marina,Marsa Dubai,Emaar Properties,Finished,Standard,100.0,703,1,0,0,704,2006-03-01,2010-10-10,2006.0,2010.0,1684.0,True,False,True,False,False,,>70% built,100.0,0.0
560241617,TILAL AL GHAF,Al Hebiah Fourth,Majid Al Futtaim Communities,Active,Standard,4.0,0,0,116,57,173,2024-06-01,,2024.0,,,False,True,False,False,False,,<30% built,8.0,-4.0
424298150,Dubai Hills Estate,Hadaeq Sheikh Mohammed Bin Rashid,Dubai Hills Estate,Finished,Standard,100.0,293,1,0,0,294,2022-10-06,2026-03-31,2022.0,2026.0,1272.0,True,False,True,False,False,,>70% built,100.0,0.0
800287993,Mina Rashid,Madinat Dubai Almelaheyah,Mina Rashid Real Estate,Not Started,Standard,0.0,183,3,0,0,186,2026-02-26,2029-11-30,2026.0,2029.0,1373.0,False,True,False,False,False,,<30% built,0.0,0.0
463,Jumeirah Lakes Towers,Al Thanyah Fifth,Nakheel,Finished,Standard,100.0,377,1,0,0,378,2008-01-20,2008-03-06,2008.0,2008.0,46.0,True,False,True,False,False,,>70% built,100.0,0.0
11659980,Meydan Racecourse Community,Nad Al Shiba First,Meydan City Corporation,Finished,Standard,100.0,0,1,0,109,110,2014-04-25,2016-01-24,2014.0,2016.0,639.0,True,False,True,False,False,,>70% built,100.0,0.0
138432391,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,323,1,0,0,324,2017-10-01,2021-06-30,2017.0,2021.0,1368.0,True,False,True,False,False,,>70% built,100.0,0.0
16023581,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,0,1,1,0,2,2015-03-01,2017-08-23,2015.0,2017.0,906.0,True,False,True,False,False,,>70% built,100.0,0.0
181,Arjan,Al Barshaa South Third,Remraam,Finished,Standard,100.0,374,1,0,0,375,2008-10-14,2016-03-17,2008.0,2016.0,2711.0,True,False,True,False,False,,>70% built,100.0,0.0
487,Business Bay,Business Bay,Business Bay,Finished,Standard,100.0,206,1,0,0,207,2009-11-07,2012-11-26,2009.0,2012.0,1115.0,True,False,True,False,False,,>70% built,100.0,0.0
179,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,0,0,12,0,12,2009-08-15,2011-12-04,2009.0,2011.0,841.0,True,False,True,False,False,,>70% built,100.0,0.0
436,International Media Production Zone,Me'Aisem First,TECOM Investments,Finished,Standard,100.0,1967,5,0,0,1972,2010-03-01,2014-08-07,2010.0,2014.0,1620.0,True,False,True,False,False,,>70% built,100.0,0.0
94865205,Majan,Wadi Al Safa 3,Liwan,Finished,Standard,100.0,203,0,0,0,203,2016-12-15,2018-11-22,2016.0,2018.0,707.0,True,False,True,False,False,,>70% built,100.0,0.0
353279758,Mohammed Bin Rashid AL Maktoum City -District -1 Community,Al Merkadh,Meydan Group,Finished,Standard,100.0,62,1,0,0,63,2021-10-01,2023-06-30,2021.0,2023.0,637.0,True,False,True,False,False,,>70% built,100.0,0.0
102001621,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,362,1,0,0,363,2017-06-27,2020-06-30,2017.0,2020.0,1099.0,True,False,True,False,False,,>70% built,100.0,0.0
499385381,Business Bay,Business Bay,Business Bay,Finished,Standard,100.0,369,1,0,0,370,2023-01-01,2024-06-30,2023.0,2024.0,546.0,True,False,True,False,False,,>70% built,48.0,52.0
569150648,DownTown Dubai,Burj Khalifa,Emaar Properties,Active,Standard,6.0,230,1,0,0,231,2024-01-01,2027-12-31,2024.0,2027.0,1460.0,False,True,False,False,False,,<30% built,8.0,-2.0
220522549,Meydan One Community,Al Merkadh,Meydan Group,Finished,Standard,100.0,135,1,0,0,136,2018-12-12,2023-06-30,2018.0,2023.0,1661.0,True,False,True,False,False,,>70% built,100.0,0.0
543862734,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Active,Standard,41.0,0,0,12,0,12,2021-07-06,,2021.0,,,False,True,False,False,False,,30-70% built,100.0,-59.0
462864673,,Marsa Dubai,Meraas,Active,Standard,13.0,679,2,0,0,681,2023-02-25,2027-03-01,2023.0,2027.0,1465.0,False,True,False,False,False,,<30% built,48.0,-35.0
718837584,Jumeirah Village Triangle,Al Barsha South Fifth,Jumeirah Village,Not Started,Standard,0.0,228,1,0,0,229,2025-04-01,2027-11-15,2025.0,2027.0,958.0,False,True,False,False,False,,<30% built,0.0,0.0
440141589,Dubai Water Canal,Al Wasl,Meraas,Active,Standard,11.0,95,2,0,0,97,2023-03-30,2025-05-31,2023.0,2025.0,793.0,False,True,False,True,True,14.1,<30% built,48.0,-37.0
817293775,Dubai Land Residence Complex,Wadi Al Safa 5,Dubailand Residences,Pending,Standard,0.0,271,1,0,0,272,2025-11-01,2027-12-31,2025.0,2027.0,790.0,False,True,False,False,False,,<30% built,0.0,0.0
14218835,Al Furjan,Jabal Ali First,Al Furjan,Finished,Standard,100.0,98,1,0,0,99,2014-10-30,2016-11-14,2014.0,2016.0,746.0,True,False,True,False,False,,>70% built,100.0,0.0
568286816,Dubai Hills Estate,Hadaeq Sheikh Mohammed Bin Rashid,Dubai Hills Estate,Active,Standard,9.0,962,4,0,0,966,2024-03-30,2028-04-30,2024.0,2028.0,1492.0,False,True,False,False,False,,<30% built,8.0,1.0
1248,Silicon Oasis,Nadd Hessa,Dubai Integrated Economic Zones,Finished,Standard,100.0,284,1,0,0,285,2008-02-11,2014-02-10,2008.0,2014.0,2191.0,True,False,True,False,False,,>70% built,100.0,0.0
14086318,Meydan Racecourse Community,Nad Al Shiba First,Meydan City Corporation,Finished,Standard,100.0,64,2,0,1,67,2014-04-21,2018-07-01,2014.0,2018.0,1532.0,True,False,True,False,False,,>70% built,100.0,0.0
170121419,Meydan One Community,Al Merkadh,Meydan Group,Finished,Standard,100.0,241,1,0,0,242,2018-06-01,2024-03-04,2018.0,2024.0,2103.0,True,False,True,False,False,,>70% built,100.0,0.0
743583386,Palm Deira,Palm Deira,Nakheel,Not Started,Standard,0.0,103,1,0,0,104,2025-01-01,2027-01-15,2025.0,2027.0,744.0,False,True,False,False,False,,<30% built,0.0,0.0
542253249,Dubai World Central,Madinat Al Mataar,Dubai Aviation City Corporation,Active,Standard,30.0,354,2,0,0,356,2023-09-27,2025-12-30,2023.0,2025.0,825.0,False,True,False,True,False,7.1,<30% built,48.0,-18.0
431952649,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,212,1,0,0,213,2022-09-01,2023-10-31,2022.0,2023.0,425.0,True,False,True,False,False,,>70% built,100.0,0.0
1272,Barsha Heights,Al Thanyah First,TECOM Investments,Finished,Standard,100.0,210,1,0,0,211,2008-06-01,2011-05-03,2008.0,2011.0,1066.0,True,False,True,False,False,,>70% built,100.0,0.0
14312336,Jumeirah Golf Estates,Me'Aisem First,Jumeirah Golf Estates,Finished,Standard,100.0,0,0,0,35,35,2015-01-01,2016-11-06,2015.0,2016.0,675.0,True,False,True,False,False,,>70% built,100.0,0.0
571099404,Dubai Land Residence Complex,Wadi Al Safa 5,Dubailand Residences,Active,Standard,2.0,165,1,0,0,166,2024-07-01,2027-12-31,2024.0,2027.0,1278.0,False,True,False,False,False,,<30% built,8.0,-6.0
508921498,Jumeirah Village Circle,Al Barsha South Fourth,Nakheel,Pending,Standard,5.0,0,0,10,0,10,2023-02-01,,2023.0,,,False,True,False,False,False,,<30% built,48.0,-43.0
5509527,DownTown Dubai,Burj Khalifa,Emaar Properties,Finished,Standard,100.0,308,1,0,0,309,2012-08-21,2016-02-15,2012.0,2016.0,1273.0,True,False,True,False,False,,>70% built,100.0,0.0
27461839,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,181,1,0,0,182,2014-11-26,2017-04-11,2014.0,2017.0,867.0,True,False,True,False,False,,>70% built,100.0,0.0
1101,Jumeirah Islands,Al Thanyah Fifth,Nakheel,Finished,Standard,100.0,0,0,767,31,798,2007-03-01,2012-01-11,2007.0,2012.0,1777.0,True,False,True,False,False,,>70% built,100.0,0.0
41938966,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Finished,Standard,100.0,147,1,0,0,148,2017-04-01,2021-01-11,2017.0,2021.0,1381.0,True,False,True,False,False,,>70% built,100.0,0.0
694,Jumeirah Village Circle,Al Barsha South Fourth,Nakheel,Finished,Standard,100.0,0,0,14,0,14,2012-12-01,2014-06-16,2012.0,2014.0,562.0,True,False,True,False,False,,>70% built,100.0,0.0
602084245,,Me'Aisem Second,Emaar Properties,Active,Standard,38.0,0,0,0,55,55,2024-06-13,,2024.0,,,False,True,False,False,False,,30-70% built,8.0,30.0
230,Jumeirah Village Circle,Al Barsha South Fourth,Nakheel,Finished,Standard,100.0,178,2,0,0,180,2007-10-18,2010-06-20,2007.0,2010.0,976.0,True,False,True,False,False,,>70% built,100.0,0.0
509233994,Jumeirah Lakes Towers,Al Thanyah Fifth,DMCC (Dubai Multi Commodities Centre),Active,Standard,36.0,381,1,0,0,382,2023-05-26,2026-03-03,2023.0,2026.0,1012.0,False,True,False,True,False,5.1,30-70% built,48.0,-12.0
439001885,DAMAC HILLS,Al Hebiah Third,DAMAC Crescent Properties,Active,Standard,53.0,0,0,0,9,9,2022-12-15,2024-09-15,2022.0,2024.0,640.0,False,True,False,True,False,22.6,30-70% built,100.0,-47.0
389651737,LA MER,Jumeirah First,Meraas,Active,Standard,82.0,183,3,0,0,186,2021-03-06,2024-12-08,2021.0,2024.0,1373.0,False,True,False,True,False,19.8,>70% built,100.0,-18.0
52372228,Jaddaf Waterfront,Al Jadaf,Dubai Properties,Finished,Standard,100.0,254,1,0,0,255,2014-10-30,2017-02-15,2014.0,2017.0,839.0,True,False,True,False,False,,>70% built,100.0,0.0
608882976,Palm Deira,Palm Deira,Nakheel,Not Started,Standard,0.0,80,1,0,0,81,2024-08-05,2027-08-31,2024.0,2027.0,1121.0,False,True,False,False,False,,<30% built,8.0,-8.0
162,International City Phase 1,Al Warsan First,International City,Finished,Standard,100.0,100,1,0,0,101,2008-04-15,2015-04-23,2008.0,2015.0,2564.0,True,False,True,False,False,,>70% built,100.0,0.0
389115173,DAMAC Lagoons,Al Hebiah Fifth,Wahat Al Jazeera Real Estate,Active,Standard,83.0,0,0,0,496,496,2022-02-28,2025-07-29,2022.0,2025.0,1247.0,False,True,False,True,False,12.2,>70% built,100.0,-17.0
631198517,,Dubai Investment Park Second,DAMAC Crescent Properties,Active,Standard,3.0,0,0,550,67,617,2024-09-24,2027-12-31,2024.0,2027.0,1193.0,False,True,False,False,False,,<30% built,8.0,-5.0
9,Jumeirah Lakes Towers,Al Thanyah Fifth,DMCC (Dubai Multi Commodities Centre),Finished,Standard,100.0,336,1,0,0,337,2007-02-27,2011-01-27,2007.0,2011.0,1430.0,True,False,True,False,False,,>70% built,100.0,0.0
748815636,Palm Deira,Palm Deira,Nakheel,Active,Standard,2.0,63,1,0,0,64,2025-05-15,2027-05-15,2025.0,2027.0,730.0,False,True,False,False,False,,<30% built,0.0,2.0
11887447,Jumeirah Golf Estates,Me'Aisem First,Jumeirah Golf Estates,Finished,Standard,100.0,0,0,1,45,46,2014-01-31,2014-12-31,2014.0,2014.0,334.0,True,False,True,False,False,,>70% built,100.0,0.0
12745871,Jumeirah Village Circle,Al Barsha South Fourth,Nakheel,Finished,Standard,100.0,507,1,0,0,508,2014-09-01,2019-05-15,2014.0,2019.0,1717.0,True,False,True,False,False,,>70% built,100.0,0.0
284643698,Dubai Creek Harbour,Al Khairan First,The Lagoons (Phase 1),Finished,Standard,100.0,337,1,0,0,338,2020-01-16,2026-03-31,2020.0,2026.0,2266.0,True,False,True,False,False,,>70% built,100.0,0.0
